DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_S_,P29C0B1E259482539F,TEA STRUCK 誠品書局-信義旗艦店,MMO_FAV_S_94,1,7
MMO_FAV_S_,N178BDC78D9AC04AB1,丹堤咖啡 成功麗湖,MMO_FAV_S_871,1,54
MMO_FAV_S_,0506EDE871CCDE1D83,台灣中油 [自營]松竹路站,MMO_FAV_S_281,1,54
MMO_FAV_S_,F12E4677585D817ADF,國賓影城 林口昕境廣場,MMO_FAV_S_756,1,73
MMO_FAV_S_,C25E6842D9EBF5DA87,漢爾斯健康果汁 微風廣場,MMO_FAV_S_1145,1,81
MMO_FAV_S_,R2332B25BC48761059,隱藏丼飯達人 五權店,MMO_FAV_S_1308,1,1
MMO_FAV_S_,E209223E391DC41886,樂樂庵之烏龍麵專賣店 漢神巨蛋店,MMO_FAV_S_1212,1,30
MMO_FAV_S_,N2E80EB3845E0857B8,長榮桂冠酒店 台北館,MMO_FAV_S_614,1,57
MMO_FAV_S_,F1155728A44C1FE1A9,家樂福 新店店,MMO_FAV_S_702,1,83
MMO_FAV_S_,N2E8A1CD5F68505583,台灣聯通 福安場,MMO_FAV_S_476,1,90
MMO_FAV_S_,S23F1CF92D45BF6FC0,丹堤咖啡 高雄義大,MMO_FAV_S_888,1,57
MMO_FAV_S_,R2AB5057386A76B0EB,新光三越 台北南西店,MMO_FAV_S_1054,1,47
MMO_FAV_S_,A21520CF0A70D25672,丹堤咖啡 捷運新埔,MMO_FAV_S_898,1,5
MMO_FAV_S_,E277766753D93063E4,丹堤咖啡 夢時代 X,MMO_FAV_S_920,1,14
MMO_FAV_S_,A28D5FC952ED075137,西歐加油站 台北大直橋站,MMO_FAV_S_582,1,5
MMO_FAV_S_,F1CE4B3B17A974AF46,丹堤咖啡 板橋中山,MMO_FAV_S_877,1,33
MMO_FAV_S_,H14AD9FC884BF90EE4,燦坤3C 中壢中正店,MMO_FAV_S_1281,1,7
MMO_FAV_S_,Q15E2890AF6E89976A,太平洋SOGO百貨 中壢店,MMO_FAV_S_956,1,40
MMO_FAV_S_,U2AAE4F9C7CC104349,UCC COFFEE SHOP K'S Caf'e 微風廣場,MMO_FAV_S_97,1,54
MMO_FAV_S_,Y2C02F7E292C557E3D,全國電子 淡水二門市,MMO_FAV_S_541,1,83
MMO_FAV_S_,F12BD307A7F031CE0B,台亞加油站 承德站,MMO_FAV_S_149,1,20
MMO_FAV_S_,E2ACC93054BF2955C9,家樂福 成功店,MMO_FAV_S_651,1,6
MMO_FAV_S_,A18FBC01DC49848C9F,燦坤3C 新莊店,MMO_FAV_S_1288,1,90
MMO_FAV_S_,F12BD307A7F031CE0B,太平洋SOGO百貨 台北忠孝館,MMO_FAV_S_947,1,20
MMO_FAV_S_,D10F392A3B129B2A2E,福野,MMO_FAV_S_1154,1,74
MMO_FAV_S_,I169CD95ED93E7169C,全國電子 內湖成功門市,MMO_FAV_S_554,1,12
MMO_FAV_S_,K16A142A6A3C6FD14D,丹堤咖啡 家樂福內壢,MMO_FAV_S_884,1,52
MMO_FAV_S_,A1C3DC1C69409CC6D6,台灣聯通 衡陽場,MMO_FAV_S_481,1,10
MMO_FAV_S_,A1CFBE65A2C686E1BE,家樂福 重慶店,MMO_FAV_S_676,1,56
MMO_FAV_S_,U2AAE4F9C7CC104349,UCC COFFEE SHOP 台北 Caf'e Mercado,MMO_FAV_S_104,1,54
MMO_FAV_S_,F12BD307A7F031CE0B,台灣聯通 南京場,MMO_FAV_S_456,1,20
MMO_FAV_S_,C25E6842D9EBF5DA87,雞家莊 長春店,MMO_FAV_S_1320,1,81
MMO_FAV_S_,Q15E2890AF6E89976A,24TPS 富敦站,MMO_FAV_S_9,1,40
MMO_FAV_S_,F12BD307A7F031CE0B,丹堤咖啡 捷運石牌,MMO_FAV_S_892,1,20
MMO_FAV_S_,A251DF734A6FA735C1,百花窯,MMO_FAV_S_589,1,64
MMO_FAV_S_,Q15E2890AF6E89976A,全國電子 友愛門市,MMO_FAV_S_555,1,40
MMO_FAV_S_,D1471D79169AD56A44,家樂福 中華店,MMO_FAV_S_690,1,5
MMO_FAV_S_,F12BD307A7F031CE0B,台灣中油 [自營]新生北路站,MMO_FAV_S_398,1,20
MMO_FAV_S_,A2C432388BBACCC0E8,燈燈庵日本料理,MMO_FAV_S_1243,1,80
MMO_FAV_S_,F1507180D4047337EA,燒肉眾日式精緻炭火燒肉 樹林保安店,MMO_FAV_S_1241,1,60
MMO_FAV_S_,N1EEF18822E843B5B7,台灣中油 [自營]大同路站刷卡自助,MMO_FAV_S_342,1,54
MMO_FAV_S_,J2D95CE2806B7C8B57,比漾廣場,MMO_FAV_S_945,1,26
MMO_FAV_S_,E2335BE2C490025AB9,番樂屋 成功店,MMO_FAV_S_989,1,9
MMO_FAV_S_,J1F0640E427C2339FC,太平洋SOGO百貨 新竹Big City店,MMO_FAV_S_960,1,84
MMO_FAV_S_,F16C6583A4E12FA34C,家樂福 北大店,MMO_FAV_S_649,1,54
MMO_FAV_S_,Q15E2890AF6E89976A,台灣中油 [自營]朴子二站,MMO_FAV_S_247,1,40
MMO_FAV_S_,F2B7CCA10A6F7C3DB2,萊比錫咖啡館 新莊店,MMO_FAV_S_1006,1,5
MMO_FAV_S_,C17D183CADB4BDD0C1,台亞加油站 麥金站,MMO_FAV_S_164,1,42
MMO_FAV_S_,G28ABD64C3F3C5EEAD,台灣中油 [自營]蘆洲站,MMO_FAV_S_435,1,85
MMO_FAV_S_,F1CE4B3B17A974AF46,燦坤3C 埔墘店,MMO_FAV_S_1268,1,33
MMO_FAV_S_,N112D01B5D63B47D39,全國電子 秀水門市,MMO_FAV_S_522,1,54
MMO_FAV_S_,A237932AC7FD26C384,歐客佬 安和店,MMO_FAV_S_1214,1,16
MMO_FAV_S_,F13B640263BBB4F9CA,台灣聯通 江子翠場,MMO_FAV_S_447,1,85
MMO_FAV_S_,F2B7CCA10A6F7C3DB2,ROOM 4 DESSERT 板橋遠百,MMO_FAV_S_85,1,5
MMO_FAV_S_,A192FA377B502A9DD5,太平洋SOGO百貨 中壢店,MMO_FAV_S_956,1,26
MMO_FAV_S_,F1AB3B6D860CBDFA09,丹堤咖啡 三峽民生,MMO_FAV_S_906,1,76
MMO_FAV_S_,X2E99BB3B564B1541E,Market Cafe ,MMO_FAV_S_70,1,3
MMO_FAV_S_,F17A8762D1643F99C4,台亞加油站 八德交流道站,MMO_FAV_S_168,1,52
MMO_FAV_S_,G240EB8D1FE2EEA401,丹堤咖啡 愛買花蓮,MMO_FAV_S_915,1,24
MMO_FAV_S_,F12BD307A7F031CE0B,嘟嘟房 新士林夜市,MMO_FAV_S_1127,1,20
MMO_FAV_S_,H26E6D7BEB228AA989,台茂購物中心,MMO_FAV_S_200,1,11
MMO_FAV_S_,K1B5993B043029DD3C,台灣中油 [自營]介壽路站,MMO_FAV_S_378,1,63
MMO_FAV_S_,B17645AB8DD293D45A,愛買量販 復興店,MMO_FAV_S_1045,1,10
MMO_FAV_S_,Y26969925FD7A59481,一頭也黑毛和牛炭火燒肉,MMO_FAV_S_793,1,20
