DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_P,A1CD62831B6200C882,中華電信,MMO_FAV_P_A06_1_201606,1,0
MMO_FAV_P,T20C1F4F380E4B43E3,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_FAV_P_A02_39_201606,1,0
MMO_FAV_P,A2DD18598041492C74,統一阪急百貨,MMO_FAV_P_A08_1_201606,1,0
MMO_FAV_P,L2D107BE29F9EB87FE,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,B2357610A9859D4D0A,森森百貨,MMO_FAV_P_A08_16_201606,1,0
MMO_FAV_P,T2A09FC24FB6835BF2,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_FAV_P_A02_39_201606,1,0
MMO_FAV_P,J2035FAB18775C667E,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_FAV_P_A02_39_201606,1,0
MMO_FAV_P,M19EB5225149E5FD6B,1000元即享券乙份,MMO_FAV_P_A02_80_201608,1,0
MMO_FAV_P,G2C0C81A103DC00725,新月豪華影城,MMO_FAV_P_A04_5_201606,1,0
MMO_FAV_P,A20B486F13A18789CB,太平洋百貨商品券,MMO_FAV_P_A07_2_201606,1,0
MMO_FAV_P,Q2C4088C3EDE88438C,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
MMO_FAV_P,B23141C82968F1A78C,康是美,MMO_FAV_P_A08_41_201606,1,0
MMO_FAV_P,R2225DEED5777C8527,可樂果豌豆酥大,MMO_FAV_P_A12_16_201606,1,0
MMO_FAV_P,O22979ECF3E005E7DD,超值早餐49元現金抵用券,MMO_FAV_P_A12_40_201606,1,0
MMO_FAV_P,A2B84597788717B9E8,BBQ烤雞8塊(四腿四翅)乙份,MMO_FAV_P_A02_42_201606,1,0
MMO_FAV_P,Q1B2BDAE8D58CA4339,太平洋百貨商品券,MMO_FAV_P_A07_2_201606,1,0
MMO_FAV_P,Q2C3853A3254E796B9,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
